                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                 1.5862,                 1.0861,                 1.7069,                0.75679,                0.75723,                0.79253,                0.41929,                  1.661,                0.97657,                  1.713,               0.005347,               0.005347,               0.005347
                     96,                 1.5871,                 1.0866,                 1.6947,                0.76973,                0.73699,                0.79725,                0.42421,                 1.6601,                0.96537,                 1.6982,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.6013,                 1.1024,                 1.7078,                0.77083,                0.74277,                0.79179,                0.42054,                 1.6121,                0.95875,                 1.6796,               0.005248,               0.005248,               0.005248
                     98,                   1.57,                 1.0731,                 1.6843,                0.80776,                0.70665,                0.79257,                0.42075,                 1.6195,                0.98346,                 1.6735,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.5875,                 1.0677,                 1.6932,                0.78351,                0.72977,                0.78314,                0.42213,                 1.6153,                0.96291,                 1.6697,               0.005149,               0.005149,               0.005149
                    100,                 1.5875,                 1.0702,                 1.6925,                0.79066,                  0.715,                 0.7913,                0.41873,                 1.6393,                0.98128,                 1.6824,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.5742,                 1.0849,                 1.6815,                0.77312,                0.73371,                0.79511,                0.42444,                 1.6485,                0.97248,                 1.6873,                0.00505,                0.00505,                0.00505
                    102,                 1.5815,                 1.0855,                   1.69,                0.77756,                0.71387,                0.78481,                0.41468,                 1.6072,                0.99477,                 1.6723,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.5809,                 1.0813,                 1.6934,                 0.7799,                0.74248,                0.79274,                0.41811,                 1.6436,                0.95369,                 1.6907,               0.004951,               0.004951,               0.004951
                    104,                 1.5625,                 1.0464,                 1.6694,                0.77526,                0.73555,                0.78449,                0.41576,                 1.6482,                0.96638,                 1.6888,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.5884,                 1.0784,                 1.6903,                0.79348,                0.71821,                0.78682,                0.42063,                 1.6118,                0.97883,                 1.6774,               0.004852,               0.004852,               0.004852
                    106,                 1.5622,                 1.0566,                 1.6685,                0.78284,                0.72832,                0.79537,                0.42041,                 1.6555,                0.95691,                 1.6781,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.5681,                 1.0673,                 1.6719,                0.80354,                0.70927,                0.78639,                0.42266,                 1.6166,                 0.9596,                 1.6632,               0.004753,               0.004753,               0.004753
                    108,                 1.5723,                  1.069,                 1.6794,                0.79492,                0.71243,                0.79423,                0.42549,                 1.6316,                0.96399,                 1.6736,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.5751,                 1.0595,                 1.6803,                0.78234,                0.74855,                0.80835,                0.42321,                 1.6197,                0.94701,                 1.6749,               0.004654,               0.004654,               0.004654
                    110,                 1.5768,                 1.0642,                 1.6909,                0.77525,                0.72832,                0.79861,                0.42106,                 1.6368,                0.97075,                 1.6867,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.5629,                 1.0569,                 1.6695,                0.76513,                0.72969,                0.79366,                0.42287,                 1.6297,                0.95363,                 1.6771,               0.004555,               0.004555,               0.004555
                    112,                 1.5669,                 1.0543,                 1.6666,                0.78933,                 0.7211,                0.79108,                0.41278,                 1.6575,                0.95772,                 1.6868,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.5651,                 1.0681,                 1.6789,                0.79772,                0.73515,                0.79331,                0.42404,                 1.6273,                0.95043,                  1.674,               0.004456,               0.004456,               0.004456
                    114,                 1.5697,                 1.0553,                 1.6774,                0.76929,                0.75289,                0.79381,                0.42042,                 1.6526,                0.95023,                 1.6907,              0.0044065,              0.0044065,              0.0044065
