                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 1.6038,                 1.1416,                 1.7701,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.5956,                 1.1181,                 1.7763,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.008614,               0.008614,               0.008614
                     30,                  1.574,                 1.1151,                 1.7542,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0085645,              0.0085645,              0.0085645
                     31,                 1.5673,                 1.1155,                 1.7465,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.008515,               0.008515,               0.008515
                     32,                 1.5569,                 1.0984,                 1.7376,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.5459,                 1.0796,                 1.7298,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.008416,               0.008416,               0.008416
                     34,                 1.5323,                 1.0819,                 1.7194,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.5267,                 1.0855,                 1.7239,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.008317,               0.008317,               0.008317
                     36,                 1.5107,                 1.0645,                 1.7025,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.5013,                 1.0621,                 1.6891,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.008218,               0.008218,               0.008218
                     38,                 1.4886,                 1.0401,                 1.6791,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.4828,                 1.0211,                  1.673,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.008119,               0.008119,               0.008119
                     40,                 1.4612,                  1.023,                 1.6562,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.4466,                  1.016,                 1.6507,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                0.00802,                0.00802,                0.00802
                     42,                 1.4498,                 1.0002,                 1.6442,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.4248,                 0.9913,                 1.6275,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.007921,               0.007921,               0.007921
                     44,                 1.4113,                0.98645,                 1.6125,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.4055,                0.97679,                 1.6054,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.007822,               0.007822,               0.007822
                     46,                 1.4047,                0.97186,                 1.6026,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.3774,                0.96017,                  1.585,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.007723,               0.007723,               0.007723
                     48,                 1.3737,                0.95348,                 1.5711,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.3512,                0.95036,                 1.5636,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.007624,               0.007624,               0.007624
                     50,                 1.3455,                0.93618,                 1.5379,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.3179,                0.90481,                   1.54,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.007525,               0.007525,               0.007525
                     52,                 1.3188,                0.90805,                 1.5286,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0074755,              0.0074755,              0.0074755
                     53,                    1.3,                 0.8981,                 1.5157,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.007426,               0.007426,               0.007426
                     54,                 1.3073,                0.90916,                 1.5156,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.2806,                0.87086,                    1.5,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.007327,               0.007327,               0.007327
                     56,                 1.2549,                0.86145,                 1.4846,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.2549,                0.88046,                 1.4807,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.007228,               0.007228,               0.007228
                     58,                 1.2408,                0.84172,                 1.4581,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0071785,              0.0071785,              0.0071785
                     59,                  1.228,                0.85611,                 1.4529,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.007129,               0.007129,               0.007129
                     60,                 1.2273,                0.83955,                 1.4558,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.2011,                0.82419,                 1.4384,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                0.00703,                0.00703,                0.00703
                     62,                 1.1958,                0.80394,                 1.4319,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0069805,              0.0069805,              0.0069805
                     63,                  1.184,                0.80526,                 1.4184,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.006931,               0.006931,               0.006931
                     64,                 1.1721,                0.79323,                  1.415,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.1615,                0.78747,                 1.3976,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.006832,               0.006832,               0.006832
                     66,                 1.1457,                0.77374,                 1.3871,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.1457,                  0.775,                 1.3873,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.006733,               0.006733,               0.006733
                     68,                 1.1294,                0.76879,                 1.3689,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.1103,                 0.7689,                 1.3578,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.006634,               0.006634,               0.006634
                     70,                 1.0822,                0.73076,                 1.3395,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.0975,                0.74174,                 1.3425,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.006535,               0.006535,               0.006535
                     72,                 1.0914,                0.75128,                 1.3434,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0064855,              0.0064855,              0.0064855
                     73,                   1.07,                0.73615,                  1.331,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.006436,               0.006436,               0.006436
                     74,                 1.0597,                0.71631,                 1.3126,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.0487,                0.71842,                 1.3118,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.006337,               0.006337,               0.006337
                     76,                 1.0325,                0.70423,                 1.3018,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.0335,                0.71083,                 1.2981,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.006238,               0.006238,               0.006238
                     78,                  1.023,                0.69594,                 1.2862,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.0154,                0.69014,                 1.2806,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.006139,               0.006139,               0.006139
                     80,                0.98765,                0.67788,                 1.2605,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0060895,              0.0060895,              0.0060895
                     81,                0.99884,                0.68732,                 1.2695,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                0.00604,                0.00604,                0.00604
                     82,                0.98459,                0.65534,                 1.2596,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0059905,              0.0059905,              0.0059905
                     83,                0.98109,                0.66633,                 1.2506,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.005941,               0.005941,               0.005941
                     84,                0.97033,                0.65722,                 1.2413,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0058915,              0.0058915,              0.0058915
                     85,                0.96087,                0.65842,                 1.2374,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.005842,               0.005842,               0.005842
                     86,                0.95235,                0.65146,                 1.2311,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0057925,              0.0057925,              0.0057925
                     87,                0.94448,                0.63766,                 1.2245,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.005743,               0.005743,               0.005743
                     88,                0.93053,                 0.6273,                 1.2141,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0056935,              0.0056935,              0.0056935
                     89,                0.92583,                 0.6329,                 1.2116,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.005644,               0.005644,               0.005644
                     90,                0.91314,                   0.62,                 1.2018,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0055945,              0.0055945,              0.0055945
                     91,                0.90726,                0.61376,                 1.2027,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.005545,               0.005545,               0.005545
                     92,                0.91709,                0.62145,                 1.2042,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0054955,              0.0054955,              0.0054955
                     93,                0.89595,                0.60298,                 1.1878,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.005446,               0.005446,               0.005446
                     94,                0.89862,                0.61003,                 1.1856,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0053965,              0.0053965,              0.0053965
                     95,                0.88665,                0.60604,                 1.1797,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.005347,               0.005347,               0.005347
                     96,                0.87446,                0.60353,                 1.1693,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0052975,              0.0052975,              0.0052975
                     97,                0.85651,                0.59176,                 1.1587,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.005248,               0.005248,               0.005248
                     98,                  0.852,                 0.5815,                 1.1525,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0051985,              0.0051985,              0.0051985
                     99,                0.86076,                0.58781,                   1.16,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.005149,               0.005149,               0.005149
                    100,                0.84182,                0.57526,                  1.146,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0050995,              0.0050995,              0.0050995
                    101,                0.84782,                0.58348,                 1.1513,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                0.00505,                0.00505,                0.00505
                    102,                0.82719,                 0.5629,                   1.14,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0050005,              0.0050005,              0.0050005
                    103,                0.82251,                0.56545,                 1.1377,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.004951,               0.004951,               0.004951
                    104,                0.82282,                0.56023,                 1.1343,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0049015,              0.0049015,              0.0049015
                    105,                0.81812,                 0.5552,                 1.1303,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.004852,               0.004852,               0.004852
                    106,                 0.7894,                0.54259,                 1.1114,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0048025,              0.0048025,              0.0048025
                    107,                0.79664,                0.53738,                 1.1179,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.004753,               0.004753,               0.004753
                    108,                0.80272,                 0.5471,                 1.1242,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0047035,              0.0047035,              0.0047035
                    109,                0.78879,                 0.5354,                  1.112,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.004654,               0.004654,               0.004654
                    110,                 0.7809,                0.53087,                 1.1052,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0046045,              0.0046045,              0.0046045
                    111,                0.77028,                0.52489,                 1.0995,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.004555,               0.004555,               0.004555
                    112,                0.76405,                0.52689,                 1.0988,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0045055,              0.0045055,              0.0045055
                    113,                0.75808,                0.52524,                 1.0925,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.004456,               0.004456,               0.004456
                    114,                0.75765,                0.53023,                 1.0926,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0044065,              0.0044065,              0.0044065
                    115,                0.76122,                0.51728,                 1.0974,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.004357,               0.004357,               0.004357
                    116,                0.75918,                0.51988,                 1.0897,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0043075,              0.0043075,              0.0043075
                    117,                0.75512,                 0.5172,                 1.0875,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.004258,               0.004258,               0.004258
                    118,                0.73928,                0.50155,                 1.0771,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0042085,              0.0042085,              0.0042085
                    119,                0.72858,                0.49517,                 1.0728,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.004159,               0.004159,               0.004159
                    120,                0.72243,                0.49491,                 1.0631,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0041095,              0.0041095,              0.0041095
                    121,                0.72516,                0.49617,                 1.0678,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                0.00406,                0.00406,                0.00406
                    122,                0.70958,                  0.492,                  1.055,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0040105,              0.0040105,              0.0040105
                    123,                0.71102,                0.48686,                 1.0592,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.003961,               0.003961,               0.003961
                    124,                0.70429,                0.47974,                 1.0577,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0039115,              0.0039115,              0.0039115
                    125,                0.71523,                0.49267,                 1.0611,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.003862,               0.003862,               0.003862
                    126,                0.69977,                0.47828,                  1.047,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0038125,              0.0038125,              0.0038125
                    127,                0.68902,                0.47645,                 1.0472,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.003763,               0.003763,               0.003763
                    128,                0.67837,                0.46523,                 1.0387,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0037135,              0.0037135,              0.0037135
                    129,                0.67858,                0.46562,                 1.0405,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.003664,               0.003664,               0.003664
                    130,                0.67439,                0.45962,                  1.037,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0036145,              0.0036145,              0.0036145
                    131,                0.67542,                0.46134,                 1.0336,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.003565,               0.003565,               0.003565
                    132,                0.66236,                0.45335,                 1.0288,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0035155,              0.0035155,              0.0035155
                    133,                0.65848,                0.44983,                 1.0272,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.003466,               0.003466,               0.003466
                    134,                0.64916,                0.44607,                  1.024,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0034165,              0.0034165,              0.0034165
                    135,                0.65171,                0.44953,                 1.0188,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.003367,               0.003367,               0.003367
                    136,                0.66259,                0.46185,                   1.03,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0033175,              0.0033175,              0.0033175
                    137,                0.64997,                0.44991,                 1.0211,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.003268,               0.003268,               0.003268
                    138,                 0.6516,                0.45783,                 1.0261,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0032185,              0.0032185,              0.0032185
                    139,                0.63514,                0.44209,                   1.01,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.003169,               0.003169,               0.003169
                    140,                0.62971,                0.43385,                 1.0126,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0031195,              0.0031195,              0.0031195
                    141,                0.62819,                0.43645,                 1.0081,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                0.00307,                0.00307,                0.00307
                    142,                 0.6139,                0.42429,                 1.0009,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0030205,              0.0030205,              0.0030205
                    143,                0.62112,                0.42868,                 1.0086,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.002971,               0.002971,               0.002971
                    144,                0.60925,                0.41747,                0.99522,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0029215,              0.0029215,              0.0029215
                    145,                0.61111,                0.42279,                0.99452,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.002872,               0.002872,               0.002872
                    146,                0.60815,                0.41387,                0.99759,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0028225,              0.0028225,              0.0028225
                    147,                0.60885,                0.42132,                 0.9954,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.002773,               0.002773,               0.002773
                    148,                0.59827,                0.41878,                0.99269,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0027235,              0.0027235,              0.0027235
                    149,                0.59202,                0.41265,                0.98716,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.002674,               0.002674,               0.002674
                    150,                0.57997,                0.40469,                0.98047,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0026245,              0.0026245,              0.0026245
                    151,                0.58574,                0.40496,                0.98641,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.002575,               0.002575,               0.002575
                    152,                0.58345,                 0.4024,                0.98264,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0025255,              0.0025255,              0.0025255
                    153,                0.57713,                0.40235,                0.97487,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.002476,               0.002476,               0.002476
                    154,                 0.5747,                0.39818,                0.97495,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0024265,              0.0024265,              0.0024265
                    155,                0.57011,                0.40056,                0.97616,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.002377,               0.002377,               0.002377
                    156,                0.57061,                0.39399,                0.97341,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0023275,              0.0023275,              0.0023275
                    157,                0.56756,                0.40347,                 0.9751,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.002278,               0.002278,               0.002278
                    158,                 0.5612,                0.39074,                0.96835,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0022285,              0.0022285,              0.0022285
                    159,                 0.5615,                0.39205,                0.97241,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.002179,               0.002179,               0.002179
                    160,                 0.5565,                0.38897,                0.96688,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0021295,              0.0021295,              0.0021295
                    161,                0.55086,                0.38769,                0.96462,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                0.00208,                0.00208,                0.00208
                    162,                 0.5359,                 0.3774,                0.95757,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0020305,              0.0020305,              0.0020305
                    163,                0.54132,                0.38298,                0.96195,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001981,               0.001981,               0.001981
                    164,                0.53221,                0.37514,                0.95636,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0019315,              0.0019315,              0.0019315
                    165,                0.53236,                0.37424,                0.95104,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001882,               0.001882,               0.001882
                    166,                 0.5352,                0.37432,                0.95558,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0018325,              0.0018325,              0.0018325
                    167,                0.52798,                 0.3744,                0.95533,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001783,               0.001783,               0.001783
                    168,                0.53292,                0.37467,                0.95814,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0017335,              0.0017335,              0.0017335
                    169,                0.52011,                0.36888,                0.95394,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001684,               0.001684,               0.001684
                    170,                0.51194,                0.36124,                0.94387,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0016345,              0.0016345,              0.0016345
                    171,                0.51216,                0.36313,                0.94774,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001585,               0.001585,               0.001585
                    172,                0.50002,                0.35529,                0.93978,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0015355,              0.0015355,              0.0015355
                    173,                0.50036,                0.35606,                0.93951,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001486,               0.001486,               0.001486
                    174,                0.50425,                0.35931,                0.94174,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0014365,              0.0014365,              0.0014365
                    175,                0.50346,                0.36205,                0.94388,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001387,               0.001387,               0.001387
                    176,                0.49634,                 0.3543,                 0.9422,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0013375,              0.0013375,              0.0013375
                    177,                0.49173,                0.35191,                0.93598,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001288,               0.001288,               0.001288
                    178,                0.48832,                 0.3517,                0.93453,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0012385,              0.0012385,              0.0012385
                    179,                 0.4779,                 0.3377,                 0.9302,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.001189,               0.001189,               0.001189
                    180,                0.48484,                0.34586,                0.93401,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0011395,              0.0011395,              0.0011395
                    181,                0.47552,                0.34439,                0.92861,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                0.00109,                0.00109,                0.00109
                    182,                0.47904,                0.35173,                0.92971,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0010405,              0.0010405,              0.0010405
                    183,                0.48136,                0.34675,                0.93462,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.000991,               0.000991,               0.000991
                    184,                0.47286,                0.33876,                0.92795,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0009415,              0.0009415,              0.0009415
                    185,                0.46268,                0.33645,                0.92845,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.000892,               0.000892,               0.000892
