                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.0058,                 3.4598,                 4.2103,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.070028,              0.0033302,              0.0033302
                      2,                 2.6732,                 2.4126,                 3.4358,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                0.03673,              0.0033651,              0.0033651
